method,dim,lineage,corr_gen,corr_ap,local-global,local-global-num
UMAP,7,ABpxpa,-0.8040515552509685,-0.7968078680690129,global,2
UMAP,7,ABpxppp,-0.6209963688777458,-0.8266609572550019,global,3
UMAP,7,ABpxppa,-0.49689902641053063,-0.914139814966724,global,3
UMAP,7,ABpxpap,-0.5560460098660228,-0.8662914681084776,global,3
UMAP,7,ABpxpaa,-0.16678540230688305,-0.23601382509931615,global,3
UMAP,7,ABpxpppp,-0.4537385288767293,-0.7834573492965297,local,4
UMAP,7,ABpxpppa,-0.7437835046434619,-0.8788719400507249,local,4
UMAP,7,ABpxppap,-0.46030029576909415,-0.8902671560742534,local,4
UMAP,7,ABpxppaa,-0.42345516422756435,-0.7427264608168557,local,4
UMAP,7,ABpxpaap,-0.7335087765781885,-0.9629794109164682,local,4
UMAP,7,ABpxpaaa,-0.5311232725183113,-0.9417582705301788,local,4
UMAP,7,ABpxp,-0.5463898407363571,-0.3453231521518227,global,1
UMAP,7,ABpxpp,-0.36897024566985537,-0.7962983097733833,global,2
UMAP,7,ABpxpa,-0.8892293994520265,-0.8092007911460857,global,2
UMAP,7,ABpxppp,-0.4713312785651601,-0.7695636572157992,global,3
UMAP,7,ABpxppa,-0.6371004676761335,-0.919623456710559,global,3
UMAP,7,ABpxpap,-0.7020733646072853,-0.861344452479131,global,3
UMAP,7,ABpxpaa,-0.27058346810868805,-0.06533155980655152,global,3
UMAP,7,ABpxpppp,-0.507895259397008,-0.7610267963916302,local,4
UMAP,7,ABpxpppa,-0.5997838876497263,-0.8666873682770478,local,4
UMAP,7,ABpxppap,-0.7497156841413528,-0.8972402936573411,local,4
UMAP,7,ABpxppaa,-0.6672760999783217,-0.8388198063271717,local,4
UMAP,7,ABpxpaap,-0.7811477605804082,-0.9698280446324017,local,4
UMAP,7,ABpxpaaa,-0.6159960863713697,-0.9376761173929733,local,4
UMAP,7,ABpxp,-0.5607413478823949,-0.44535945220675693,global,1
UMAP,7,ABpxpp,-0.5357682414541891,-0.7543480101074544,global,2
UMAP,7,ABpxpa,-0.8924213959606512,-0.8149038076532695,global,2
UMAP,7,ABpxppp,-0.7383228947266716,-0.8139518186482644,global,3
UMAP,7,ABpxppa,-0.5529000245546591,-0.9218134626810807,global,3
UMAP,7,ABpxpap,-0.43139547094735453,-0.8334609378792812,global,3
UMAP,7,ABpxpaa,-0.3544557862936498,-0.5953594775413036,global,3
UMAP,7,ABpxpppp,-0.48400483335928923,-0.7523019673624165,local,4
UMAP,7,ABpxpppa,-0.6264026263698164,-0.9185977724752125,local,4
UMAP,7,ABpxppap,-0.6521621808283942,-0.8908365542453613,local,4
UMAP,7,ABpxppaa,-0.60086045018949,-0.742728219585193,local,4
UMAP,7,ABpxpaap,-0.7693105956819263,-0.9781325651866596,local,4
UMAP,7,ABpxpaaa,-0.52656150111914,-0.9486054406392334,local,4
UMAP,7,ABpxp,-0.6798762740278852,-0.3423654602328954,global,1
UMAP,7,ABpxpp,-0.4028649570747658,-0.6686854697677196,global,2
UMAP,7,ABpxpa,-0.6847631538955412,-0.8024540228294527,global,2
UMAP,7,ABpxppp,-0.5127457519059069,-0.8042601082874197,global,3
UMAP,7,ABpxppa,-0.4635113461574832,-0.9139684648835208,global,3
UMAP,7,ABpxpap,-0.6001121631797628,-0.8418807534812783,global,3
UMAP,7,ABpxpaa,-0.4762733602537707,-0.6364162593436681,global,3
UMAP,7,ABpxpppp,-0.3837108041012294,-0.4590419923947011,local,4
UMAP,7,ABpxpppa,-0.7303223836187885,-0.8920017617436117,local,4
UMAP,7,ABpxppap,-0.66281410035875,-0.8863885352115339,local,4
UMAP,7,ABpxppaa,-0.6266417715686817,-0.8428756623480966,local,4
UMAP,7,ABpxpaap,-0.7794034375207637,-0.9582672896627183,local,4
UMAP,7,ABpxpaaa,-0.46609367110991834,-0.9040753701501308,local,4
UMAP,7,ABpxp,-0.5572401490564879,-0.22957443789791057,global,1
UMAP,7,ABpxpp,-0.34966256043985877,-0.7529113333269353,global,2
UMAP,7,ABpxpa,-0.7603149108768376,-0.7760364409827751,global,2
UMAP,7,ABpxppp,-0.7709149064397649,-0.8428674653507034,global,3
UMAP,7,ABpxppa,-0.47013403463710646,-0.9003529510018713,global,3
UMAP,7,ABpxpap,-0.7220453293331897,-0.8487824095367642,global,3
UMAP,7,ABpxpaa,-0.3825095858042106,-0.3217241009343312,global,3
UMAP,7,ABpxpppp,-0.5063587525911937,-0.7346486423425422,local,4
UMAP,7,ABpxpppa,-0.6414753911840901,-0.7546681462739542,local,4
UMAP,7,ABpxppap,-0.715270029018543,-0.9032167683927496,local,4
UMAP,7,ABpxppaa,-0.44837954949749115,-0.782881093753155,local,4
UMAP,7,ABpxpaap,-0.7553995214232858,-0.9578069247967134,local,4
UMAP,7,ABpxpaaa,-0.6821000071009987,-0.9442210918896106,local,4
UMAP,7,ABpxp,-0.49500709760091066,-0.19041598997151205,global,1
UMAP,7,ABpxpp,-0.5802801741208004,-0.7867590298230647,global,2
UMAP,7,ABpxpa,-0.8795437105819472,-0.8417055160057096,global,2
UMAP,7,ABpxppp,-0.4883742937832285,-0.7686177548908706,global,3
UMAP,7,ABpxppa,-0.1650539651461465,-0.894882096297538,global,3
UMAP,7,ABpxpap,-0.729926455219594,-0.8277722183219827,global,3
UMAP,7,ABpxpaa,-0.1609996205124069,-0.16953618456384345,global,3
UMAP,7,ABpxpppp,-0.464266271828911,-0.7332280629498681,local,4
UMAP,7,ABpxpppa,-0.7422167488108904,-0.9027494429390768,local,4
UMAP,7,ABpxppap,-0.7256910228437042,-0.897220895052812,local,4
UMAP,7,ABpxppaa,-0.5057981214512073,-0.7618497953126971,local,4
UMAP,7,ABpxpaap,-0.5785120484106596,-0.9526381386072547,local,4
UMAP,7,ABpxpaaa,-0.5445816809549374,-0.949983002160242,local,4
UMAP,7,ABpxp,-0.7394654457233559,-0.521000236906791,global,1
UMAP,7,ABpxpp,-0.3800255662318594,-0.7700262329313992,global,2
UMAP,7,ABpxpa,-0.6928513589913815,-0.7218577478134485,global,2
UMAP,7,ABpxppp,-0.6470681330380189,-0.7849195835819742,global,3
UMAP,7,ABpxppa,-0.5645447950525259,-0.9003615629389536,global,3
UMAP,7,ABpxpap,-0.6664919269419572,-0.8340304647226009,global,3
UMAP,7,ABpxpaa,-0.43746731081724605,-0.5480304030402819,global,3
hMDS,8,ABpxpppp,-0.7156601932429276,-0.7713525879300653,local,4
hMDS,8,ABpxpppa,-0.7580490784974975,-0.8596485143552521,local,4
hMDS,8,ABpxppap,-0.7314257462623728,-0.8725965446070002,local,4
hMDS,8,ABpxppaa,-0.8065178901452401,-0.9204643799952992,local,4
hMDS,8,ABpxpaap,-0.7866404041647039,-0.9623517861746116,local,4
hMDS,8,ABpxpaaa,-0.7359351542951106,-0.9287532208177537,local,4
hMDS,8,ABpxp,-0.6996639569837279,-0.43828313206186753,global,1
hMDS,8,ABpxpp,-0.7161440215802258,-0.6471287600667914,global,2
hMDS,8,ABpxpa,-0.7319175701754367,-0.7517218209878884,global,2
hMDS,8,ABpxppp,-0.7639534935589514,-0.6473998385967135,global,3
hMDS,8,ABpxppa,-0.7172041339982511,-0.896489882831536,global,3
hMDS,8,ABpxpap,-0.7786831569687768,-0.8202674110808945,global,3
hMDS,8,ABpxpaa,-0.7367920441594604,-0.6816665146282961,global,3
hMDS,8,ABpxpppp,-0.7444108981001478,-0.7911275094137908,local,4
hMDS,8,ABpxpppa,-0.7618747669053815,-0.8356286415234857,local,4
hMDS,8,ABpxppap,-0.7608616480911874,-0.875210493589712,local,4
hMDS,8,ABpxppaa,-0.789170020114376,-0.9107101337568981,local,4
hMDS,8,ABpxpaap,-0.7587285759692963,-0.9563322915487724,local,4
hMDS,8,ABpxpaaa,-0.7636202971169488,-0.9231821030454719,local,4
hMDS,8,ABpxp,-0.7112588939862807,-0.27200860150353956,global,1
hMDS,8,ABpxpp,-0.7152560338623112,-0.7096629920487139,global,2
hMDS,8,ABpxpa,-0.7216062696755238,-0.6940909199037851,global,2
hMDS,8,ABpxppp,-0.7425618939174157,-0.7167150998434129,global,3
hMDS,8,ABpxppa,-0.7152134609908771,-0.8916290830105523,global,3
hMDS,8,ABpxpap,-0.8058905825454428,-0.7602300433182938,global,3
hMDS,8,ABpxpaa,-0.7708556102063105,-0.6614284605431432,global,3
hMDS,8,ABpxpppp,-0.7157812043815732,-0.7994195574074034,local,4
hMDS,8,ABpxpppa,-0.7943639872704918,-0.8557082363189238,local,4
hMDS,8,ABpxppap,-0.7569017454345379,-0.8673965711683649,local,4
hMDS,8,ABpxppaa,-0.8010610367137139,-0.9229437513496573,local,4
hMDS,8,ABpxpaap,-0.7340265959858541,-0.9539385046480593,local,4
hMDS,8,ABpxpaaa,-0.7260676831079003,-0.9333548116560678,local,4
hMDS,8,ABpxp,-0.6349084819105667,-0.3718043555977931,global,1
hMDS,8,ABpxpp,-0.7422301880006308,-0.6625648391615009,global,2
hMDS,8,ABpxpa,-0.7585512088386631,-0.7624233361708085,global,2
hMDS,8,ABpxppp,-0.7446427312549617,-0.6919066762507242,global,3
hMDS,8,ABpxppa,-0.6687761985890937,-0.8953605361637131,global,3
hMDS,8,ABpxpap,-0.7504925725042663,-0.732337073717152,global,3
hMDS,8,ABpxpaa,-0.7216830710800531,-0.6989492306445678,global,3
hMDS,8,ABpxpppp,-0.7120059819959851,-0.7935669709533842,local,4
hMDS,8,ABpxpppa,-0.8066174183616972,-0.8504523170963912,local,4
hMDS,8,ABpxppap,-0.7467655182552531,-0.8654180062648409,local,4
hMDS,8,ABpxppaa,-0.780603974405669,-0.9295820225334085,local,4
hMDS,8,ABpxpaap,-0.7904643069592306,-0.9519497981821414,local,4
hMDS,8,ABpxpaaa,-0.7704185701782651,-0.9350794536875366,local,4
hMDS,8,ABpxp,-0.6504429246178892,-0.4648837006694591,global,1
hMDS,8,ABpxpp,-0.6633817606056182,-0.6871018737541918,global,2
hMDS,8,ABpxpa,-0.8002461516119044,-0.8092207943358469,global,2
hMDS,8,ABpxppp,-0.791923937291338,-0.6960110442444023,global,3
hMDS,8,ABpxppa,-0.7289394331616059,-0.8903985170363042,global,3
hMDS,8,ABpxpap,-0.8213935264635464,-0.8145584240003783,global,3
hMDS,8,ABpxpaa,-0.6228232957410158,-0.6948312179784052,global,3
hMDS,8,ABpxpppp,-0.740105430117949,-0.767202512798544,local,4
hMDS,8,ABpxpppa,-0.7675419405773681,-0.868770647984257,local,4
hMDS,8,ABpxppap,-0.758301688940531,-0.8761168220526641,local,4
hMDS,8,ABpxppaa,-0.7973746339932556,-0.9318119236556545,local,4
hMDS,8,ABpxpaap,-0.7408143701370209,-0.9486190544865865,local,4
hMDS,8,ABpxpaaa,-0.7478576956499856,-0.9284634201999514,local,4
hMDS,8,ABpxp,-0.7315996232046126,-0.4756560926625919,global,1
hMDS,8,ABpxpp,-0.7926456489228386,-0.6204340961975077,global,2
hMDS,8,ABpxpa,-0.7090337153886099,-0.7130984118071522,global,2
hMDS,8,ABpxppp,-0.7345552184984909,-0.6825918934832385,global,3
hMDS,8,ABpxppa,-0.6462740468466102,-0.900859485709476,global,3
hMDS,8,ABpxpap,-0.8232291809936073,-0.7606862389142429,global,3
hMDS,8,ABpxpaa,-0.7398052689377844,-0.6621898278497108,global,3
hMDS,8,ABpxpppp,-0.7107416584763134,-0.7794039169327481,local,4
hMDS,8,ABpxpppa,-0.7797372130408029,-0.8479178366037423,local,4
hMDS,8,ABpxppap,-0.7390505259334916,-0.8876429766528089,local,4
hMDS,8,ABpxppaa,-0.8135513995699102,-0.9235597369393244,local,4
hMDS,8,ABpxpaap,-0.7721249519986495,-0.9571067487829635,local,4
hMDS,8,ABpxpaaa,-0.775902927288249,-0.9367235586421097,local,4
hMDS,8,ABpxp,-0.5236492664903385,-0.4608384169350092,global,1
hMDS,8,ABpxpp,-0.7832205667999701,-0.5831279914386756,global,2
hMDS,8,ABpxpa,-0.7205966440955073,-0.7053392462585836,global,2
hMDS,8,ABpxppp,-0.7712027007365767,-0.6539665354104962,global,3
hMDS,8,ABpxppa,-0.6769684250972556,-0.905021072236722,global,3
hMDS,8,ABpxpap,-0.7614980300050149,-0.7984979701481181,global,3
hMDS,8,ABpxpaa,-0.6746283830153933,-0.6605957103102748,global,3
hMDS,8,ABpxpppp,-0.7486092156542047,-0.79086921286325,local,4
hMDS,8,ABpxpppa,-0.768220652052601,-0.8516298340989427,local,4
hMDS,8,ABpxppap,-0.7666843036776066,-0.8821978135582569,local,4
hMDS,8,ABpxppaa,-0.7868999039859852,-0.9301284157228354,local,4
hMDS,8,ABpxpaap,-0.7428925147278796,-0.9495467109947863,local,4
hMDS,8,ABpxpaaa,-0.7594705323307666,-0.9310959983755129,local,4
hMDS,8,ABpxp,-0.6136704839193251,-0.4704991598968071,global,1
hMDS,8,ABpxpp,-0.7023429078201491,-0.6471229791982873,global,2
hMDS,8,ABpxpa,-0.767979472646361,-0.7154600081314361,global,2
hMDS,8,ABpxppp,-0.7062324477770153,-0.702940659582987,global,3
hMDS,8,ABpxppa,-0.7097305765770757,-0.8958872521850357,global,3
hMDS,8,ABpxpap,-0.8155877766233421,-0.7557873650307134,global,3
hMDS,8,ABpxpaa,-0.6553797349184685,-0.6855254877237626,global,3
hMDS,8,ABpxpppp,-0.7682442642575666,-0.7965476066164004,local,4
hMDS,8,ABpxpppa,-0.773923010664537,-0.8512740855826921,local,4
hMDS,8,ABpxppap,-0.7654906451025669,-0.8843099379350481,local,4
hMDS,8,ABpxppaa,-0.7933914409949276,-0.9284072331716298,local,4
hMDS,8,ABpxpaap,-0.7304094090832902,-0.950865670018428,local,4
hMDS,8,ABpxpaaa,-0.7311011908858716,-0.9325995323153851,local,4
hMDS,8,ABpxp,-0.6589739373146657,-0.41444740581957784,global,1
hMDS,8,ABpxpp,-0.7594354762831445,-0.680922812410145,global,2
hMDS,8,ABpxpa,-0.7992684726499122,-0.7179705291862432,global,2
hMDS,8,ABpxppp,-0.6941570693672122,-0.6852835410016458,global,3
hMDS,8,ABpxppa,-0.7051935726675802,-0.9164085872925893,global,3
hMDS,8,ABpxpap,-0.7213872772555798,-0.780827902195765,global,3
hMDS,8,ABpxpaa,-0.7382821207161516,-0.7344679841930453,global,3
hMDS,8,ABpxpppp,-0.7246683687460979,-0.7741451467857382,local,4
hMDS,8,ABpxpppa,-0.8086600988085354,-0.8397834697789007,local,4
hMDS,8,ABpxppap,-0.7405341031579016,-0.8672342477535913,local,4
hMDS,8,ABpxppaa,-0.8190006360291775,-0.9267866932183642,local,4
hMDS,8,ABpxpaap,-0.7590008813265292,-0.9528256453986149,local,4
hMDS,8,ABpxpaaa,-0.7473721049780464,-0.9302049066648558,local,4
hMDS,8,ABpxp,-0.7466389831366756,-0.5093728569057233,global,1
hMDS,8,ABpxpp,-0.776917895941823,-0.687859223390832,global,2
hMDS,8,ABpxpa,-0.7881597958401645,-0.7697438593338984,global,2
hMDS,8,ABpxppp,-0.7754002944540702,-0.6870480040061416,global,3
hMDS,8,ABpxppa,-0.6999062497715616,-0.904766940022717,global,3
hMDS,8,ABpxpap,-0.7393555855505691,-0.791796515125371,global,3
hMDS,8,ABpxpaa,-0.7403737971620786,-0.6598755968640262,global,3
hMDS,8,ABpxpppp,-0.7211111441561058,-0.8188801921111437,local,4
hMDS,8,ABpxpppa,-0.785003843626294,-0.8527241944091857,local,4
hMDS,8,ABpxppap,-0.7672283132485175,-0.8695384578942824,local,4
hMDS,8,ABpxppaa,-0.8017434872859772,-0.9300524598287359,local,4
hMDS,8,ABpxpaap,-0.8049529806909497,-0.9566164578531764,local,4
hMDS,8,ABpxpaaa,-0.7556462587338619,-0.9324809794968616,local,4
hMDS,8,ABpxp,-0.6358938975179899,-0.420752394673583,global,1
hMDS,8,ABpxpp,-0.6874396427517243,-0.7775473736118581,global,2
hMDS,8,ABpxpa,-0.7520870708067482,-0.7643794094085742,global,2
hMDS,8,ABpxppp,-0.7051558757005805,-0.6642287808330306,global,3
hMDS,8,ABpxppa,-0.6842788764933726,-0.8826537263931447,global,3
hMDS,8,ABpxpap,-0.8163501543460985,-0.7070284318244987,global,3
hMDS,8,ABpxpaa,-0.7537083047706226,-0.704853781646096,global,3
hMDS,8,ABpxpppp,-0.7006774325541676,-0.7725874521064973,local,4
hMDS,8,ABpxpppa,-0.7592725037408122,-0.8491020204940068,local,4
hMDS,8,ABpxppap,-0.7680138213309144,-0.8743515465467637,local,4
hMDS,8,ABpxppaa,-0.7924644312246423,-0.9130729800997794,local,4
hMDS,8,ABpxpaap,-0.7857969294136751,-0.9495484579852467,local,4
hMDS,8,ABpxpaaa,-0.7720241814745559,-0.9390049468248531,local,4
hMDS,8,ABpxp,-0.6802648697426305,-0.38465414274070886,global,1
hMDS,8,ABpxpp,-0.7342746428250644,-0.7182361224769808,global,2
hMDS,8,ABpxpa,-0.6677404110402617,-0.792618227813211,global,2
hMDS,8,ABpxppp,-0.7598620972190888,-0.7053268565231298,global,3
hMDS,8,ABpxppa,-0.709370765691968,-0.896971019226408,global,3
hMDS,8,ABpxpap,-0.821607188523556,-0.8052405649338459,global,3
hMDS,8,ABpxpaa,-0.748132199349475,-0.7020752641742682,global,3
hMDS,8,ABpxpppp,-0.7418630011844746,-0.8125967721298187,local,4
hMDS,8,ABpxpppa,-0.7802271529926873,-0.8539274298210559,local,4
hMDS,8,ABpxppap,-0.7765964819771067,-0.8726593186838096,local,4
hMDS,8,ABpxppaa,-0.819955542157193,-0.93372163516568,local,4
hMDS,8,ABpxpaap,-0.765529771349243,-0.9535827634457568,local,4
hMDS,8,ABpxpaaa,-0.708626574702241,-0.9386116711433422,local,4
hMDS,8,ABpxp,-0.6933957158328666,-0.4202898739984425,global,1
hMDS,8,ABpxpp,-0.6958704944109423,-0.6469761826803311,global,2
hMDS,8,ABpxpa,-0.7229798392865172,-0.7803263056766176,global,2
hMDS,8,ABpxppp,-0.7003606485195141,-0.7340788544267511,global,3
hMDS,8,ABpxppa,-0.6986004377398672,-0.8998056217823022,global,3
hMDS,8,ABpxpap,-0.7547354412207073,-0.8004230807326469,global,3
hMDS,8,ABpxpaa,-0.6830149336331429,-0.6886940069689265,global,3
hMDS,8,ABpxpppp,-0.7230887753737684,-0.7827726823897991,local,4
hMDS,8,ABpxpppa,-0.7716228709017835,-0.8495660422335788,local,4
hMDS,8,ABpxppap,-0.7590119363662913,-0.8675216777099257,local,4
hMDS,8,ABpxppaa,-0.8037944582963426,-0.9325333448735629,local,4
hMDS,8,ABpxpaap,-0.7582620972335041,-0.9499668048907697,local,4
hMDS,8,ABpxpaaa,-0.7392087097369981,-0.9370469586503396,local,4
hMDS,8,ABpxp,-0.65471172964544,-0.7173482489226243,global,1
hMDS,8,ABpxpp,-0.7586946431199015,-0.6815825258334152,global,2
hMDS,8,ABpxpa,-0.7701442651760974,-0.7447469098900327,global,2
hMDS,8,ABpxppp,-0.761666578613142,-0.7210298186312469,global,3
hMDS,8,ABpxppa,-0.7211028008488095,-0.8857564473328965,global,3
hMDS,8,ABpxpap,-0.7868786286387542,-0.7908259918398489,global,3
hMDS,8,ABpxpaa,-0.660055388138839,-0.6969528218659887,global,3
hMDS,8,ABpxpppp,-0.712223134387334,-0.7937248590280451,local,4
hMDS,8,ABpxpppa,-0.7924289892459474,-0.8481772745809693,local,4
hMDS,8,ABpxppap,-0.736451891522951,-0.8716242449288593,local,4
hMDS,8,ABpxppaa,-0.7918826018028222,-0.9226471107643376,local,4
hMDS,8,ABpxpaap,-0.7774523754156458,-0.9543802655788425,local,4
hMDS,8,ABpxpaaa,-0.6961584301433736,-0.9233070102127126,local,4
hMDS,8,ABpxp,-0.530400121258317,-0.5439118523687582,global,1
hMDS,8,ABpxpp,-0.7117166128128365,-0.590008485342066,global,2
hMDS,8,ABpxpa,-0.7546958114641713,-0.745997636967371,global,2
hMDS,8,ABpxppp,-0.7431226781660136,-0.6458408683042405,global,3
hMDS,8,ABpxppa,-0.6899699946698705,-0.9097776379286001,global,3
hMDS,8,ABpxpap,-0.7786299473010183,-0.7754203342114244,global,3
hMDS,8,ABpxpaa,-0.7358527331195235,-0.6877807731188649,global,3
hMDS,8,ABpxpppp,-0.7297989625128156,-0.7682695154554254,local,4
hMDS,8,ABpxpppa,-0.7650857687061451,-0.8605553921648507,local,4
hMDS,8,ABpxppap,-0.7534684549137631,-0.8636409110315519,local,4
hMDS,8,ABpxppaa,-0.7876226713607924,-0.9190947915603066,local,4
hMDS,8,ABpxpaap,-0.7942427832610698,-0.9582993999414866,local,4
hMDS,8,ABpxpaaa,-0.6987253548896893,-0.9276689515627574,local,4
hMDS,8,ABpxp,-0.6163139592692913,-0.5391030441419151,global,1
hMDS,8,ABpxpp,-0.7591430055020854,-0.7367260476018092,global,2
hMDS,8,ABpxpa,-0.7648197934766756,-0.796938188212993,global,2
hMDS,8,ABpxppp,-0.737152216890752,-0.709289544198245,global,3
hMDS,8,ABpxppa,-0.7374000114680972,-0.8796213333653963,global,3
hMDS,8,ABpxpap,-0.8166989518307004,-0.7981121594295648,global,3
hMDS,8,ABpxpaa,-0.6853205495173503,-0.673270039298709,global,3
hMDS,8,ABpxpppp,-0.7162270245292133,-0.7772521043751477,local,4
hMDS,8,ABpxpppa,-0.7698288904889782,-0.8638729297845368,local,4
hMDS,8,ABpxppap,-0.7496188073042538,-0.875104135511839,local,4
hMDS,8,ABpxppaa,-0.7737950566352862,-0.9282119228988868,local,4
hMDS,8,ABpxpaap,-0.77023986617509,-0.9517542666084918,local,4
hMDS,8,ABpxpaaa,-0.681502447710084,-0.9284038322272817,local,4
hMDS,8,ABpxp,-0.6022437713940391,-0.5529036319969147,global,1
hMDS,8,ABpxpp,-0.7423407398732679,-0.6794069320671052,global,2
hMDS,8,ABpxpa,-0.7893856709100346,-0.7838790112349552,global,2
hMDS,8,ABpxppp,-0.7985235309926713,-0.6946463326822646,global,3
hMDS,8,ABpxppa,-0.6997662686805728,-0.8952111406386624,global,3
hMDS,8,ABpxpap,-0.8433142858721854,-0.8486805779272252,global,3
hMDS,8,ABpxpaa,-0.7715625640955106,-0.6983236246450875,global,3
hMDS,8,ABpxpppp,-0.6773479550818438,-0.7858060447693936,local,4
hMDS,8,ABpxpppa,-0.78047400440687,-0.8534557753000304,local,4
hMDS,8,ABpxppap,-0.7472412236990292,-0.8890842053171029,local,4
hMDS,8,ABpxppaa,-0.8071217133339516,-0.9266933310671492,local,4
hMDS,8,ABpxpaap,-0.7809506496550771,-0.943382942353732,local,4
hMDS,8,ABpxpaaa,-0.73184435881962,-0.9319712669938428,local,4
hMDS,8,ABpxp,-0.6227337277161908,-0.6056668991288329,global,1
hMDS,8,ABpxpp,-0.7966445388533081,-0.6789782809706623,global,2
hMDS,8,ABpxpa,-0.7518274815381533,-0.7209238557010936,global,2
hMDS,8,ABpxppp,-0.7499859221660894,-0.6543036785265908,global,3
hMDS,8,ABpxppa,-0.7232706449578008,-0.8988600515665941,global,3
hMDS,8,ABpxpap,-0.8521074511686442,-0.7536634726585645,global,3
hMDS,8,ABpxpaa,-0.7087146416059238,-0.6975399468815839,global,3
hMDS,8,ABpxpppp,-0.7616948219949656,-0.7893452399035014,local,4
hMDS,8,ABpxpppa,-0.7965032508292547,-0.8446378393817756,local,4
hMDS,8,ABpxppap,-0.7386380175959457,-0.869238931854697,local,4
hMDS,8,ABpxppaa,-0.7715612618343116,-0.9258320104354975,local,4
hMDS,8,ABpxpaap,-0.7749038199239253,-0.9580131372256351,local,4
hMDS,8,ABpxpaaa,-0.7283944061918629,-0.9311779507226635,local,4
hMDS,8,ABpxp,-0.6141588045580104,-0.5010374940861599,global,1
hMDS,8,ABpxpp,-0.7679154044021631,-0.7050382788971084,global,2
hMDS,8,ABpxpa,-0.7693556719023501,-0.7666710139994719,global,2
hMDS,8,ABpxppp,-0.7203703314827332,-0.7093924982687568,global,3
hMDS,8,ABpxppa,-0.7027678380617208,-0.8970140755222156,global,3
hMDS,8,ABpxpap,-0.778852676559589,-0.800509783153973,global,3
hMDS,8,ABpxpaa,-0.7393478263887917,-0.6500450403393457,global,3
hMDS,8,ABpxpppp,-0.6987602216293383,-0.8038882141074619,local,4
hMDS,8,ABpxpppa,-0.7670906042545791,-0.8535652496056338,local,4
hMDS,8,ABpxppap,-0.7711601712831082,-0.8667244548483914,local,4
hMDS,8,ABpxppaa,-0.812294037378555,-0.9268656112102099,local,4
hMDS,8,ABpxpaap,-0.7671356162655754,-0.9542533097824298,local,4
hMDS,8,ABpxpaaa,-0.7373050164656426,-0.9269497600161756,local,4
hMDS,8,ABpxp,-0.6386819752294016,-0.5149451211267109,global,1
hMDS,8,ABpxpp,-0.6841130585323238,-0.6415487046590027,global,2
hMDS,8,ABpxpa,-0.7449193483174543,-0.6693759552056006,global,2
hMDS,8,ABpxppp,-0.693008242400492,-0.6843806302677153,global,3
hMDS,8,ABpxppa,-0.7265059826531631,-0.8955387841289169,global,3
hMDS,8,ABpxpap,-0.7940445265694622,-0.7667666423611632,global,3
hMDS,8,ABpxpaa,-0.7406669694107841,-0.6774258459531235,global,3
hMDS,8,ABpxpppp,-0.6675598652484668,-0.8042486011645186,local,4
hMDS,8,ABpxpppa,-0.7429942047397764,-0.8446505006106555,local,4
hMDS,8,ABpxppap,-0.7395501132748816,-0.8688438758863464,local,4
hMDS,8,ABpxppaa,-0.7720954664932039,-0.9214243255034122,local,4
hMDS,8,ABpxpaap,-0.7810655370625206,-0.9448550850615006,local,4
hMDS,8,ABpxpaaa,-0.7379767861149975,-0.9266392898718727,local,4
hMDS,8,ABpxp,-0.648661050018663,-0.3493761569343803,global,1
hMDS,8,ABpxpp,-0.7797596382011551,-0.702226525403602,global,2
hMDS,8,ABpxpa,-0.6968906177785679,-0.7130393269946104,global,2
hMDS,8,ABpxppp,-0.7135905800313335,-0.725685940537169,global,3
hMDS,8,ABpxppa,-0.7612353041865266,-0.9058581243687099,global,3
