,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
200,0,1,0.4565329360116151,0.8405521683988092,0.8999347549149818,75.19860291481018,7.78014,150.0,1.0,40
201,1,2,0.3299888579437992,0.7868342513571557,0.8305504595084311,5.268679857254028,7.78014,150.0,51.0,40
202,2,3,0.4095275579628994,0.8416139976363973,0.87670226224502,71.60140991210938,7.78014,500.0,70.0,40
203,3,MapOutlier,,,,0.0,7.78014,,,40
204,4,Avedmat,,,,0.110485553741455,,,,40
205,0,1,0.4819212610540629,0.8486211299256796,0.916106125182108,198.0275936126709,8.00476,150.0,1.0,41
206,1,2,0.373413585327664,0.8226867461459502,0.8767897751667673,5.99049711227417,8.00476,150.0,51.0,41
207,2,3,0.446260139523118,0.85147646062983,0.8536812762832312,65.53129267692566,8.00476,500.0,70.0,41
208,3,MapOutlier,,,,0.0,8.00476,,,41
209,4,Avedmat,,,,0.110485553741455,,,,41
210,0,1,0.4748578347680303,0.844173968461171,0.908569652257732,98.77389454841614,7.79371,150.0,1.0,42
211,1,2,0.3480090366609125,0.8072616214730108,0.8580973009319487,6.973160743713379,7.79371,150.0,51.0,42
212,2,3,0.4098635786288842,0.838769678082465,0.8782414861049153,59.4644992351532,7.79371,500.0,70.0,42
213,3,MapOutlier,,,,0.0,7.79371,,,42
214,4,Avedmat,,,,0.110485553741455,,,,42
215,0,1,0.4648150407613854,0.846661350834643,0.9182114702882448,172.5909059047699,8.40614,150.0,1.0,43
216,1,2,0.3430195292936878,0.802367127944476,0.848290049856421,6.736820459365845,8.40614,150.0,51.0,43
217,2,3,0.4452316830219863,0.8422415650254094,0.8526517120877267,110.64503693580627,8.40614,500.0,70.0,43
218,3,MapOutlier,,,,0.0,8.40614,,,43
219,4,Avedmat,,,,0.110485553741455,,,,43
220,0,1,0.4683804344504963,0.8441053910849445,0.9066532557024062,98.69112968444824,7.96863,150.0,1.0,44
221,1,2,0.3763127995893066,0.826354962744498,0.871493365450971,5.59338903427124,7.96863,150.0,51.0,44
222,2,3,0.4540752521731103,0.8470564640948881,0.8453172255099014,62.1970477104187,7.96863,500.0,70.0,44
223,3,MapOutlier,,,,0.0,7.96863,,,44
224,4,Avedmat,,,,0.110485553741455,,,,44
225,0,1,0.4894522776293039,0.8470315024703737,0.9074460777277152,121.62317776679993,8.03106,150.0,1.0,45
226,1,2,0.349115687680911,0.8079583094059394,0.8601918177536152,5.053011655807495,8.03106,150.0,51.0,45
227,2,3,0.412137678755304,0.839003907989291,0.8771162759743532,76.68421053886414,8.03106,500.0,70.0,45
228,3,MapOutlier,,,,0.0,8.03106,,,45
229,4,Avedmat,,,,0.110485553741455,,,,45
230,0,1,0.4817125187887192,0.8477425918842058,0.909991191180869,107.13298773765564,7.90292,150.0,1.0,46
231,1,2,0.3525573839486248,0.7973179468770716,0.8443675600819973,6.169996976852417,7.90292,150.0,51.0,46
232,2,3,0.4690866330615502,0.8443101339614915,0.8355514041362688,83.48536610603333,7.90292,500.0,70.0,46
233,3,MapOutlier,,,,0.0,7.90292,,,46
234,4,Avedmat,,,,0.110485553741455,,,,46
235,0,1,0.4791169985312736,0.8475529648107719,0.9183302762861222,188.37228393554688,8.13694,150.0,1.0,47
236,1,2,0.3590227732512693,0.8157075121115606,0.8631577150476614,6.246144771575928,8.13694,150.0,51.0,47
237,2,3,0.4512758230874063,0.8504416945938792,0.8624140487653191,68.31301021575928,8.13694,500.0,70.0,47
238,3,MapOutlier,,,,0.0,8.13694,,,47
239,4,Avedmat,,,,0.110485553741455,,,,47
240,0,1,0.4628013852331684,0.8428972722581598,0.9117797275006282,179.03212475776672,8.135,150.0,1.0,48
241,1,2,0.3446059754279758,0.8113226211022049,0.8695345515463203,5.59644889831543,8.135,150.0,51.0,48
242,2,3,0.4062087159574176,0.8423157179373069,0.8798797954254272,65.97610306739807,8.135,500.0,70.0,48
243,3,MapOutlier,,,,0.0,8.135,,,48
244,4,Avedmat,,,,0.110485553741455,,,,48
245,0,1,0.4513322958835359,0.8393307883787927,0.8981830204618164,135.9133665561676,7.7641,150.0,1.0,49
246,1,2,0.3506904438793595,0.8073576052057794,0.843705693563318,6.937093496322632,7.7641,150.0,51.0,49
247,2,3,0.4498337395333891,0.8509753363046325,0.853270505752844,47.67856001853943,7.7641,500.0,70.0,49
248,3,MapOutlier,,,,0.0,7.7641,,,49
249,4,Avedmat,,,,0.110485553741455,,,,49
